rank,Longitude,Latitude,Time,Temperature,Conductivity,Salinity,Depth,Vaissel_name,Profil_id
2490,6.189000129699707,57.204498291015625,20635.71820601852,8.893,37.194,35.14,33,JH,192
2491,7.605000019073486,57.415000915527344,20636.021608796294,8.371,36.701,35.138,33,JH,197
2492,8.085700035095215,58.05099868774414,20636.58013888889,8.043000000000001,35.494,34.172000000000004,33,JH,200
2493,8.095999717712402,57.98500061035156,20636.614675925925,8.591,35.365,33.508,33,JH,201
2494,8.163000106811523,57.91230010986328,20636.655983796296,7.804,35.364,34.267,33,JH,202
2495,8.190699577331543,57.846500396728516,20636.697893518518,7.825,35.714,34.624,33,JH,203
2496,8.28380012512207,57.72869873046875,20636.76167824074,7.293,35.454,34.874,33,JH,205
2497,8.337300300598145,57.645301818847656,20636.798645833333,8.457,36.723,35.076,33,JH,206
2498,8.374500274658203,57.548500061035156,20636.84011574074,8.473,36.867,35.213,33,JH,207
2499,8.412799835205078,57.48419952392578,20636.866296296295,8.719,37.072,35.185,33,JH,208
2500,8.47700023651123,57.40679931640625,20636.948819444446,8.24,36.288000000000004,34.828,33,JH,209
2501,8.503499984741211,57.31999969482422,20636.988078703704,,,,33,JH,210
2502,8.548299789428711,57.23469924926758,20637.038576388888,,,,33,JH,211
2503,7.95550012588501,57.0,20637.598715277778,,,,33,JH,199
2504,7.652500152587891,56.99829864501953,20637.65638888889,,,,33,JH,198
2505,7.348800182342529,57.000301361083984,20637.70042824074,9.216000000000001,37.021,34.643,33,JH,196
2506,6.979300022125244,56.99850082397461,20637.76298611111,,,,33,JH,195
2507,6.673799991607666,56.999000549316406,20637.807511574076,7.329,35.433,34.814,33,JH,194
2508,6.35129976272583,57.00130081176758,20637.87584490741,6.791,34.995,34.877,33,JH,193
2509,6.00600004196167,56.99980163574219,20637.930150462962,7.202,35.535000000000004,35.054,33,JH,189
2510,5.790299892425537,56.675201416015625,20638.083668981482,8.479000000000001,36.458,34.773,33,JH,188
2511,2.2172999382019043,56.6057014465332,20638.629548611112,9.783,37.977000000000004,35.082,33,JH,97
2512,3.1623001098632812,56.801998138427734,20638.851296296296,9.39,37.63,35.107,33,JH,125
2513,3.563499927520752,56.825801849365234,20638.91513888889,9.113,37.368,35.107,33,JH,139
2514,4.047699928283691,56.80630111694336,20639.07184027778,8.142,36.439,35.086,33,JH,152
2515,4.5792999267578125,56.76250076293945,20639.148032407407,8.291,36.473,34.974000000000004,33,JH,169
2516,5.66949987411499,57.00170135498047,20639.405868055557,7.191,35.387,34.904,33,JH,185
2517,5.192200183868408,57.002498626708984,20639.476400462965,8.922,37.017,34.926,33,JH,179
2518,4.704500198364258,57.00529861450195,20639.569375,8.823,36.999,35.005,33,JH,174
2519,4.302800178527832,57.00120162963867,20639.6290625,8.783,37.025,35.071,33,JH,161
2520,3.9026999473571777,56.99679946899414,20639.697048611113,8.968,37.217,35.092,33,JH,147
2521,3.6626999378204346,56.9995002746582,20639.740162037036,8.67,36.904,35.056,33,JH,142
2522,3.40120005607605,57.00130081176758,20639.798032407405,8.938,37.197,35.099000000000004,33,JH,132
2523,2.9655001163482666,57.00230026245117,20639.862291666668,9.279,37.551,35.134,33,JH,115
2524,2.5080554485321045,57.00944519042969,20639.934814814816,9.412,3.7680000000000002,,33,JH,101
2525,2.0743000507354736,56.99869918823242,20640.032766203705,9.571,37.825,35.132,33,JH,94
2526,1.8051999807357788,56.9995002746582,20640.090069444446,9.444,37.705,35.132,33,JH,89
2527,1.607200026512146,57.00299835205078,20640.154953703703,9.484,37.74,35.129,33,JH,85
2528,1.1368000507354736,57.00019836425781,20640.23047453704,9.328,37.562,35.097,33,JH,70
2529,0.6651999950408936,56.999000549316406,20640.297256944443,9.51,37.678,35.04,33,JH,64
2530,0.23479999601840973,56.99869918823242,20640.374305555557,8.654,36.816,34.980000000000004,33,JH,49
2531,-0.2257000058889389,56.998199462890625,20640.438275462962,8.037,36.188,34.923,33,JH,45
2532,-0.27300000190734863,57.003501892089844,20640.526539351853,8.197000000000001,36.35,34.937,33,JH,43
2533,-0.6992999911308289,57.003700256347656,20640.588657407407,9.042,37.098,34.894,33,JH,30
2534,-1.129699945449829,57.00230026245117,20640.64898148148,9.177,37.197,34.865,33,JH,27
2535,-1.4615000486373901,56.99850082397461,20640.711550925927,8.939,36.879,34.765,33,JH,25
2536,-0.6502777934074402,57.15388870239258,20640.828310185185,8.837,3.696,,33,JH,32
2537,0.46779999136924744,57.23350143432617,20641.012094907408,7.594,35.783,34.929,33,JH,54
2538,1.4437999725341797,57.21979904174805,20641.193993055556,9.282,37.536,35.115,33,JH,81
2539,2.6623001098632812,57.26919937133789,20641.50695601852,9.196,37.467,35.128,33,JH,105
2540,3.4107000827789307,57.400699615478516,20641.843425925927,9.076,37.372,35.147,33,JH,133
2541,4.173699855804443,57.35369873046875,20642.018182870368,8.859,37.166000000000004,35.145,33,JH,154
2542,5.146500110626221,57.40169906616211,20642.231643518517,9.137,37.42,35.137,33,JH,178
2543,5.442200183868408,57.41579818725586,20642.27337962963,8.732,37.068,35.168,33,JH,183
2544,4.556000232696533,57.614200592041016,20642.787685185187,8.994,37.344,35.198,33,JH,168
2545,3.5552778244018555,57.60444259643555,20642.993993055556,8.73,3.708,,33,JH,138
2546,2.852799892425537,57.60850143432617,20643.124594907407,8.84,37.124,35.119,33,JH,110
2547,0.3431999981403351,57.889801025390625,20643.623148148148,9.782,38.065,35.172000000000004,33,JH,52
2548,0.6855555772781372,58.23027801513672,20643.86548611111,9.284,3.753,,33,JH,65
2549,1.2832000255584717,58.37300109863281,20644.121238425927,8.893,37.166000000000004,35.112,33,JH,73
2550,1.5360000133514404,58.339500427246094,20644.187002314815,8.844,37.045,35.033,33,JH,83
2551,1.489799976348877,57.902801513671875,20644.33304398148,9.003,37.255,35.096000000000004,33,JH,82
2552,4.201388835906982,57.90611267089844,20644.888900462964,8.945,3.726,,33,JH,158
2553,5.093500137329102,57.867801666259766,20645.063067129628,8.748,37.125,35.211,33,JH,177
2554,5.776000022888184,58.153499603271484,20645.2371875,7.19,35.282000000000004,34.789,33,JH,187
2555,2.815200090408325,58.167701721191406,20645.686979166665,9.114,37.37,35.108000000000004,33,JH,108
2556,2.105799913406372,58.22880172729492,20645.938900462963,9.041,37.312,35.118,33,JH,95
2557,3.0601999759674072,58.431800842285156,20646.134108796297,7.767,36.045,35.039,33,JH,116
2558,5.524700164794922,58.39699935913086,20647.937430555558,7.963,35.738,34.512,33,JH,184
2559,4.454999923706055,58.41279983520508,20648.14693287037,6.3660000000000005,34.429,34.678,33,JH,166
2560,4.004300117492676,58.63669967651367,20648.320127314815,8.93,36.81,34.701,33,JH,150
2561,2.9419443607330322,58.63138961791992,20648.65434027778,9.3,3.7680000000000002,,33,JH,114
2562,0.5116999745368958,58.734798431396484,20649.07797453704,9.389,37.625,35.103,33,JH,59
2563,0.3720000088214874,58.6171989440918,20649.132245370372,9.337,37.551,35.077,33,JH,53
2564,0.5087000131607056,58.88079833984375,20649.68553240741,9.592,37.906,35.195,33,JH,58
2565,1.388800024986267,58.85020065307617,20649.857789351852,9.509,37.755,35.12,33,JH,78
2566,1.662500023841858,58.883609771728516,20649.910405092593,9.217,3.751,,33,JH,87
2567,2.0208001136779785,58.88520050048828,20650.00252314815,9.385,37.767,35.255,33,JH,93
2568,3.542799949645996,59.096500396728516,20650.40542824074,10.277000000000001,38.472,35.108000000000004,33,JH,137
2569,2.250200033187866,59.28099822998047,20650.710474537038,10.076,38.382,35.212,33,JH,98
2570,2.517199993133545,59.282798767089844,20650.7552662037,9.13,37.495,35.222,33,JH,102
2571,2.7548000812530518,59.282798767089844,20650.81533564815,9.429,37.716,35.157000000000004,33,JH,106
