rank,Longitude,Latitude,Time,Temperature,Conductivity,Salinity,Depth,Vaissel_name,Profil_id
8666,4.502699851989746,59.2843017578125,19422.727025462962,6.454,34.115,34.243,24,AA,205
8667,4.3414998054504395,59.282501220703125,19422.764699074072,6.6000000000000005,34.563,34.596000000000004,24,AA,195
8668,4.189799785614014,59.28369903564453,19422.819201388887,5.4110000000000005,32.864,33.884,24,AA,190
8669,4.037700176239014,59.284698486328125,19422.849733796294,4.933,32.185,33.584,24,AA,184
8670,3.8557000160217285,59.28329849243164,19422.90974537037,7.071,35.32,34.956,24,AA,171
8671,3.683199882507324,59.28450012207031,19422.944571759257,7.08,35.219,34.836,24,AA,166
8672,3.5394999980926514,59.280799865722656,19423.002106481483,7.271,35.549,35.004,24,AA,160
8673,3.371299982070923,59.28269958496094,19423.044398148148,6.726,35.160000000000004,35.131,24,AA,151
8674,3.233299970626831,59.27980041503906,19423.105868055554,6.857,35.281,35.131,24,AA,146
8675,3.068000078201294,59.27920150756836,19423.14736111111,6.606,35.052,35.134,24,AA,139
8676,2.9035000801086426,59.28269958496094,19423.21292824074,6.665,35.104,35.131,24,AA,129
8677,2.753200054168701,59.28269958496094,19423.24,6.674,35.113,35.132,24,AA,124
8678,2.5179998874664307,59.281700134277344,19423.29548611111,6.618,35.06,35.13,24,AA,114
8679,2.254300117492676,59.28269958496094,19423.3353125,6.67,35.104,35.127,24,AA,101
8680,2.003999948501587,59.28269958496094,19423.391180555554,6.724,35.208,35.185,24,AA,90
8681,1.653499960899353,59.283199310302734,19423.44628472222,6.714,35.196,35.183,24,AA,79
8682,1.315500020980835,59.28120040893555,19423.511365740742,6.809,35.28,35.179,24,AA,71
8683,1.004699945449829,59.28269958496094,19423.5602662037,6.673,35.145,35.169000000000004,24,AA,64
8684,0.671999990940094,59.28379821777344,19423.63152777778,6.893,35.374,35.196,24,AA,56
8685,0.32249999046325684,59.28200149536133,19423.681724537037,7.178,35.665,35.226,24,AA,50
8686,0.0010000000474974513,59.28269958496094,19423.75136574074,7.277,35.761,35.231,24,AA,42
8687,-0.33219999074935913,59.28350067138672,19423.798761574075,7.339,35.824,35.236000000000004,24,AA,35
8688,-0.6488000154495239,59.282501220703125,19423.861041666667,7.488,35.947,35.219,24,AA,30
8689,-0.9803000092506409,59.28219985961914,19423.907349537036,7.646,36.035000000000004,35.156,24,AA,23
8690,-1.315500020980835,59.28329849243164,19423.97233796296,7.751,36.057,35.073,24,AA,17
8691,-1.6342999935150146,59.28030014038086,19424.020810185186,7.795,36.0,34.967,24,AA,12
8692,-1.9321999549865723,59.278499603271484,19424.081145833334,7.583,35.574,34.717,24,AA,6
8693,-2.2362000942230225,59.28030014038086,19424.122916666667,7.337,35.256,34.618,24,AA,1
8694,-2.0922000408172607,58.94969940185547,19424.224606481483,7.565,35.585,34.747,24,AA,3
8695,-1.9754999876022339,58.622501373291016,19424.32193287037,7.484,35.612,34.858000000000004,24,AA,4
8696,-1.872499942779541,58.29520034790039,19424.415405092594,7.208,35.422000000000004,34.928,24,AA,7
8697,-1.6890000104904175,57.999298095703125,19424.50064814815,7.101,35.312,34.917,24,AA,9
8698,-1.0631999969482422,57.997501373291016,19424.595208333332,7.211,35.456,34.962,24,AA,20
8699,-0.42480000853538513,57.99980163574219,19424.69079861111,7.2620000000000005,35.659,35.135,24,AA,32
8700,0.2053000032901764,58.00130081176758,19424.78332175926,7.158,35.58,35.152,24,AA,45
8701,0.828499972820282,58.00019836425781,19424.873958333334,7.199,35.617,35.152,24,AA,60
8702,1.4708000421524048,58.002201080322266,19424.966712962963,7.1690000000000005,35.528,35.085,24,AA,74
8703,2.0868000984191895,58.000701904296875,19425.059050925924,6.849,35.309,35.169000000000004,24,AA,96
8704,2.7167999744415283,58.00170135498047,19425.149479166666,6.497,34.957,35.14,24,AA,119
8705,3.3368000984191895,58.00120162963867,19425.237939814815,6.323,34.82,35.166000000000004,24,AA,148
8706,3.9639999866485596,57.999298095703125,19425.329560185186,6.195,34.638,35.094,24,AA,176
8707,4.59250020980835,58.000999450683594,19425.416354166668,6.331,34.736000000000004,35.063,24,AA,209
8708,5.208199977874756,57.999698638916016,19425.499733796296,6.9670000000000005,35.261,34.997,24,AA,246
8709,5.759200096130371,57.7932014465332,19425.602060185185,6.665,34.944,34.953,24,AA,260
8710,6.322000026702881,57.59170150756836,19425.704004629628,6.646,34.856,34.875,24,AA,282
8711,6.884699821472168,57.39680099487305,19425.801319444447,5.703,33.893,34.758,24,AA,294
8712,7.653800010681152,56.99879837036133,19426.05076388889,,,,24,AA,309
8713,7.355199813842773,56.999298095703125,19426.102465277778,4.775,32.716,34.362,24,AA,302
8714,7.000699996948242,56.998199462890625,19426.18826388889,5.287,33.476,34.711,24,AA,298
8715,6.684299945831299,57.00019836425781,19426.251585648148,5.571,33.88,34.879,24,AA,291
8716,6.3491997718811035,57.0004997253418,19426.331180555553,5.639,33.988,34.933,24,AA,284
8717,6.001500129699707,56.99980163574219,19426.402222222223,5.663,34.009,34.932,24,AA,271
8718,5.662700176239014,57.002201080322266,19426.48355324074,5.711,34.088,34.972,24,AA,256
8719,5.183800220489502,57.00019836425781,19426.583252314816,5.598,33.993,34.980000000000004,24,AA,244
8720,4.689799785614014,56.99829864501953,19426.678194444445,6.054,34.551,35.14,24,AA,215
8721,4.299699783325195,56.999298095703125,19426.749120370372,6.022,34.51,35.128,24,AA,191
8722,3.90120005607605,56.99919891357422,19426.826180555556,6.008,34.474000000000004,35.102000000000004,24,AA,175
8723,3.6679999828338623,57.000701904296875,19426.868067129628,6.0280000000000005,34.489,35.098,24,AA,163
8724,3.3987998962402344,57.00149917602539,19426.924722222222,6.271,34.737,35.128,24,AA,153
8725,2.9830000400543213,57.000999450683594,19426.994074074075,6.563,35.037,35.160000000000004,24,AA,132
8726,2.50219988822937,57.0,19427.107858796295,6.875,35.314,35.149,24,AA,108
8727,2.065500020980835,56.996498107910156,19427.202037037037,7.072,35.473,35.122,24,AA,94
8728,1.79830002784729,56.998199462890625,19427.261851851854,7.109,35.491,35.105000000000004,24,AA,83
8729,1.6004999876022339,56.999298095703125,19427.295625,7.072,35.475,35.126,24,AA,78
8730,1.1262999773025513,57.00130081176758,19427.38886574074,7.141,35.493,35.075,24,AA,66
8731,0.6664999723434448,57.000701904296875,19427.465462962962,7.192,35.543,35.078,24,AA,54
8732,0.22930000722408295,56.999298095703125,19427.5671875,7.101,35.46,35.08,24,AA,46
8733,-0.23499999940395355,57.00149917602539,19427.65289351852,7.046,35.32,34.980000000000004,24,AA,38
8734,-0.7006999850273132,56.99829864501953,19427.743368055555,6.976,35.249,34.975,24,AA,26
8735,-1.1349999904632568,56.99879837036133,19427.807777777776,6.688,34.853,34.829,24,AA,18
8736,-1.4627000093460083,56.997798919677734,19427.86559027778,6.79,34.928,34.809,24,AA,15
8737,-1.8320000171661377,56.772499084472656,19429.45565972222,6.485,34.543,34.689,24,AA,8
8738,-1.6785000562667847,56.38079833984375,19429.56792824074,6.388,34.496,34.736000000000004,24,AA,10
8739,-1.4946999549865723,55.99919891357422,19429.681122685186,6.656000000000001,34.911,34.925000000000004,24,AA,13
8740,-0.8956999778747559,56.002201080322266,19429.785694444447,6.814,35.239,35.127,24,AA,25
8741,-0.3070000112056732,55.99980163574219,19429.87891203704,6.946,35.410000000000004,35.182,24,AA,36
8742,0.29499998688697815,55.99879837036133,19429.98122685185,6.933,35.391,35.174,24,AA,49
8743,0.8964999914169312,55.997501373291016,19430.08488425926,6.934,35.377,35.158,24,AA,62
8744,1.4991999864578247,56.0004997253418,19430.18804398148,6.878,35.357,35.193,24,AA,75
8745,2.0952000617980957,56.000701904296875,19430.287581018518,6.83,35.313,35.194,24,AA,97
8746,2.6912999153137207,56.002498626708984,19430.381620370372,6.877,35.308,35.139,24,AA,117
8747,3.2964999675750732,55.99879837036133,19430.477523148147,6.718,35.11,35.084,24,AA,147
8748,3.8998000621795654,55.99919891357422,19430.568958333333,6.599,34.903,34.975,24,AA,174
8749,4.496500015258789,56.0,19430.67011574074,6.378,34.707,34.983000000000004,24,AA,200
8750,5.1016998291015625,56.000999450683594,19430.760243055556,6.166,34.519,34.99,24,AA,240
8751,5.712299823760986,56.00130081176758,19430.854895833334,5.212,33.276,34.558,24,AA,258
8752,6.309199810028076,56.00130081176758,19430.94914351852,5.186,33.204,34.502,24,AA,281
8753,6.909999847412109,56.002498626708984,19431.03891203704,4.94,32.82,34.314,24,AA,295
8754,7.510799884796143,55.997798919677734,19431.12696759259,,,,24,AA,305
8755,7.255799770355225,55.66419982910156,19431.22028935185,4.574,32.029,33.768,24,AA,300
8756,6.992000102996826,55.340301513671875,19431.318206018517,,,,24,AA,296
8757,6.7316999435424805,54.99980163574219,19431.416412037037,5.041,32.980000000000004,34.394,24,AA,292
8758,6.119800090789795,54.99829864501953,19431.50650462963,5.3790000000000004,33.37,34.494,24,AA,277
8759,5.546299934387207,54.99829864501953,19431.599988425925,5.473,33.38,34.409,24,AA,253
8760,4.974699974060059,55.00419998168945,19431.738090277777,5.66,33.582,34.448,24,AA,228
8761,4.390200138092041,55.00019836425781,19431.82896990741,5.542,33.489,34.463,24,AA,197
8762,3.80679988861084,55.000701904296875,19431.917256944445,5.388,33.387,34.504,24,AA,168
8763,3.2186999320983887,55.00120162963867,19432.005613425925,,,,24,AA,144
8764,2.619499921798706,54.996498107910156,19432.09940972222,,,,24,AA,115
8765,2.0269999504089355,54.99879837036133,19432.199131944446,,,,24,AA,93
8766,1.4470000267028809,55.002201080322266,19432.2946412037,,,,24,AA,73
8767,0.8672000169754028,55.00170135498047,19432.384374999998,6.971,35.101,34.816,24,AA,61
8768,0.2572000026702881,54.996498107910156,19432.481550925924,6.909,35.01,34.778,24,AA,48
8769,-0.29499998688697815,54.99679946899414,19432.579618055555,6.776,34.773,34.65,24,AA,37
8770,-0.9031999707221985,54.99919891357422,19432.689479166667,6.827,34.828,34.659,24,AA,24
8771,-0.5972999930381775,54.75130081176758,19432.78224537037,6.7090000000000005,34.61,34.537,24,AA,31
8772,-0.20829999446868896,54.520198822021484,19432.880208333332,7.024,35.001,34.653,24,AA,40
8773,0.18219999969005585,54.265499114990234,19432.980381944446,6.863,34.773,34.562,24,AA,44
8774,0.5327000021934509,53.997798919677734,19433.071886574075,6.591,34.379,34.4,24,AA,53
8775,1.1297999620437622,53.99729919433594,19433.165069444443,6.787,34.75,34.613,24,AA,67
8776,1.7117999792099,53.996498107910156,19433.25354166667,6.3260000000000005,34.347,34.633,24,AA,82
8777,2.2808001041412354,53.99679946899414,19433.332835648147,6.182,34.205,34.62,24,AA,102
8778,2.80049991607666,54.0,19433.410497685185,6.223,34.252,34.631,24,AA,126
8779,2.751300096511841,54.257999420166016,19433.48050925926,5.854,33.83,34.532000000000004,24,AA,121
8780,2.7035000324249268,54.50469970703125,19433.553622685187,,,,24,AA,118
8781,2.115999937057495,54.50120162963867,19433.637881944444,,,,24,AA,98
8782,1.5394999980926514,54.49879837036133,19433.723530092593,6.376,34.385,34.624,24,AA,76
8783,4.001200199127197,59.750701904296875,19475.11451388889,7.813,35.244,34.134,24,AA,180
8784,4.504799842834473,59.750701904296875,19475.213518518518,5.492,31.830000000000002,32.624,24,AA,206
8785,4.973700046539307,59.74829864501953,19475.304560185185,6.282,32.568,32.69,24,AA,227
8786,4.997000217437744,59.259300231933594,19475.456319444445,6.11,32.906,33.235,24,AA,233
8787,5.508800029754639,58.255699157714844,19476.78520833333,6.6000000000000005,33.078,32.949,24,AA,251
8788,5.5208001136779785,57.753501892089844,19476.947939814814,7.649,35.874,34.977000000000004,24,AA,252
